index,customer_id,total_spent,avg_order_value,order_frequency,total_items,avg_discount,first_purchase,last_purchase,customer_lifetime,recency,segment,segment_name,customer_tier,revenue_per_order,recency_category,clv_score,frequency_score,recency_score
180,1180,285.76,95.25,3,6,0.13,2023-02-20,2024-04-29,434,245,0,Discount Driven,Bronze,95.25333333333333,Inactive,2.0,19.0,66.0
181,1181,539.63,134.91,4,6,0.1,2023-02-28,2024-11-17,628,43,0,Discount Driven,Silver,134.9075,Recent,3.0,25.0,94.0
182,1182,7546.07,1078.01,7,18,0.13,2023-02-16,2024-09-24,586,97,1,High Value Loyalists,Platinum,1078.01,Moderate,45.0,44.0,87.0
183,1183,2205.57,551.39,4,7,0.13,2023-02-14,2024-07-04,506,179,0,Discount Driven,Gold,551.3925,Moderate,13.0,25.0,75.0
184,1184,3646.93,520.99,7,12,0.17,2023-01-10,2024-11-28,688,32,1,High Value Loyalists,Gold,520.99,Recent,22.0,44.0,96.0
185,1185,765.22,127.54,6,9,0.21,2023-03-21,2024-12-05,625,25,0,Discount Driven,Silver,127.53666666666668,Very Recent,5.0,38.0,97.0
186,1186,380.55,95.14,4,5,0.2,2024-01-17,2024-12-03,321,27,0,Discount Driven,Bronze,95.1375,Very Recent,2.0,25.0,96.0
187,1187,2181.22,363.54,6,11,0.09,2023-02-25,2024-11-11,625,49,0,Discount Driven,Gold,363.53666666666663,Recent,13.0,38.0,93.0
188,1188,3873.9,774.78,5,9,0.11,2023-02-25,2024-09-15,568,106,1,High Value Loyalists,Gold,774.78,Moderate,23.0,31.0,85.0
189,1189,800.02,160.0,5,9,0.11,2023-07-20,2024-05-09,294,235,0,Discount Driven,Silver,160.004,Inactive,5.0,31.0,68.0
190,1190,2989.48,747.37,4,9,0.09,2023-12-12,2024-05-17,157,227,0,Discount Driven,Gold,747.37,Inactive,18.0,25.0,69.0
191,1191,2534.6,422.43,6,13,0.07,2023-01-02,2024-12-28,726,2,1,High Value Loyalists,Gold,422.43333333333334,Very Recent,15.0,38.0,100.0
192,1192,832.69,277.56,3,4,0.16,2023-10-16,2024-04-15,182,259,0,Discount Driven,Silver,277.56333333333333,Inactive,5.0,19.0,64.0
193,1193,4801.78,436.53,11,19,0.13,2023-04-18,2024-12-16,608,14,1,High Value Loyalists,Gold,436.5254545454545,Very Recent,28.0,69.0,98.0
194,1194,2265.86,453.17,5,7,0.18,2023-09-28,2024-09-05,343,116,0,Discount Driven,Gold,453.172,Moderate,13.0,31.0,84.0
195,1195,711.0,118.5,6,9,0.1,2023-06-07,2023-11-11,157,415,0,Discount Driven,Silver,118.5,Inactive,4.0,38.0,43.0
196,1196,1544.92,514.97,3,4,0.2,2024-02-10,2024-06-19,130,194,0,Discount Driven,Gold,514.9733333333334,Inactive,9.0,19.0,73.0
197,1197,556.88,139.22,4,5,0.18,2023-10-16,2024-12-23,434,7,0,Discount Driven,Silver,139.22,Very Recent,3.0,25.0,99.0
198,1198,5692.56,1138.51,5,8,0.13,2023-06-07,2024-11-15,527,45,1,High Value Loyalists,Platinum,1138.5120000000002,Recent,34.0,31.0,94.0
199,1199,4423.92,884.78,5,9,0.15,2023-07-26,2024-03-19,237,286,1,High Value Loyalists,Gold,884.784,Inactive,26.0,31.0,61.0
200,1200,4778.96,1194.74,4,8,0.11,2023-07-04,2024-11-12,497,48,1,High Value Loyalists,Gold,1194.74,Recent,28.0,25.0,93.0
201,1201,5681.84,437.06,13,24,0.12,2023-02-16,2024-12-09,662,21,1,High Value Loyalists,Platinum,437.0646153846154,Very Recent,34.0,81.0,97.0
202,1202,3012.12,430.3,7,12,0.19,2023-05-10,2024-11-07,547,53,1,High Value Loyalists,Gold,430.30285714285714,Recent,18.0,44.0,93.0
203,1203,2303.17,287.9,8,12,0.1,2023-04-17,2024-07-23,463,160,0,Discount Driven,Gold,287.89625,Moderate,14.0,50.0,78.0
204,1204,1416.34,202.33,7,12,0.17,2023-03-11,2024-11-17,617,43,0,Discount Driven,Silver,202.3342857142857,Recent,8.0,44.0,94.0
205,1205,1734.58,289.1,6,9,0.13,2023-02-08,2024-12-11,672,19,0,Discount Driven,Gold,289.09666666666664,Very Recent,10.0,38.0,97.0
206,1206,990.03,165.01,6,10,0.15,2023-01-15,2024-12-08,693,22,0,Discount Driven,Silver,165.005,Very Recent,6.0,38.0,97.0
207,1207,12693.03,1153.91,11,24,0.09,2023-02-02,2024-12-30,697,0,1,High Value Loyalists,Platinum,1153.9118181818183,,75.0,69.0,100.0
208,1208,578.29,144.57,4,6,0.15,2023-03-30,2024-10-20,570,71,0,Discount Driven,Silver,144.5725,Recent,3.0,25.0,90.0
209,1209,3854.91,428.32,9,19,0.16,2023-11-03,2024-12-16,409,14,1,High Value Loyalists,Gold,428.3233333333333,Very Recent,23.0,56.0,98.0
210,1210,205.16,205.16,1,1,0.11,2024-05-14,2024-05-14,0,230,0,Discount Driven,Bronze,205.16,Inactive,1.0,6.0,68.0
211,1211,4048.05,506.01,8,14,0.15,2023-03-06,2024-11-10,615,50,1,High Value Loyalists,Gold,506.00625,Recent,24.0,50.0,93.0
212,1212,828.42,276.14,3,4,0.06,2023-01-24,2023-10-11,260,446,0,Discount Driven,Silver,276.14,Inactive,5.0,19.0,39.0
213,1213,1129.19,188.2,6,8,0.13,2023-01-17,2024-10-11,633,80,0,Discount Driven,Silver,188.19833333333335,Recent,7.0,38.0,89.0
214,1214,1477.43,492.48,3,8,0.1,2023-04-11,2024-06-12,428,201,0,Discount Driven,Silver,492.4766666666667,Inactive,9.0,19.0,72.0
215,1215,1502.9,250.48,6,10,0.18,2023-01-16,2024-05-31,501,213,0,Discount Driven,Gold,250.48333333333335,Inactive,9.0,38.0,71.0
216,1216,360.43,120.14,3,5,0.01,2023-06-25,2024-10-28,491,63,0,Discount Driven,Bronze,120.14333333333333,Recent,2.0,19.0,91.0
217,1217,262.53,131.26,2,2,0.1,2024-11-18,2024-11-22,4,38,0,Discount Driven,Bronze,131.265,Recent,2.0,12.0,95.0
218,1218,4081.6,816.32,5,11,0.11,2023-02-01,2024-08-16,562,136,1,High Value Loyalists,Gold,816.3199999999999,Moderate,24.0,31.0,81.0
219,1219,1927.42,481.86,4,7,0.17,2023-06-13,2024-08-03,417,149,0,Discount Driven,Gold,481.855,Moderate,11.0,25.0,80.0
220,1220,2652.15,442.02,6,11,0.15,2023-06-10,2024-11-07,516,53,0,Discount Driven,Gold,442.02500000000003,Recent,16.0,38.0,93.0
221,1221,3501.91,700.38,5,8,0.04,2023-01-24,2024-10-19,634,72,1,High Value Loyalists,Gold,700.382,Recent,21.0,31.0,90.0
222,1222,1276.98,319.24,4,7,0.16,2023-03-09,2023-12-21,287,375,0,Discount Driven,Silver,319.245,Inactive,8.0,25.0,48.0
223,1223,6883.86,860.48,8,16,0.1,2023-01-10,2024-08-02,570,150,1,High Value Loyalists,Platinum,860.4825,Moderate,41.0,50.0,79.0
224,1224,5261.37,751.62,7,10,0.12,2023-05-21,2024-12-01,560,29,1,High Value Loyalists,Platinum,751.6242857142857,Very Recent,31.0,44.0,96.0
225,1225,3005.58,751.4,4,5,0.09,2023-07-03,2024-03-08,249,297,0,Discount Driven,Gold,751.395,Inactive,18.0,25.0,59.0
226,1226,2715.43,339.43,8,14,0.23,2023-01-18,2024-08-10,570,142,0,Discount Driven,Gold,339.42875,Moderate,16.0,50.0,80.0
227,1227,5718.76,476.56,12,24,0.1,2023-02-17,2024-11-14,636,46,1,High Value Loyalists,Platinum,476.56333333333333,Recent,34.0,75.0,94.0
228,1228,1073.19,178.86,6,13,0.13,2023-08-27,2024-12-15,476,15,0,Discount Driven,Silver,178.865,Very Recent,6.0,38.0,98.0
229,1229,3540.74,708.15,5,10,0.07,2023-01-19,2024-05-18,485,226,1,High Value Loyalists,Gold,708.1479999999999,Inactive,21.0,31.0,69.0
230,1230,3836.19,767.24,5,7,0.14,2023-03-13,2024-12-27,655,3,1,High Value Loyalists,Gold,767.238,Very Recent,23.0,31.0,100.0
231,1231,1264.51,210.75,6,8,0.08,2023-01-01,2024-07-14,560,169,0,Discount Driven,Silver,210.75166666666667,Moderate,8.0,38.0,77.0
232,1232,3983.58,442.62,9,14,0.14,2023-09-12,2024-11-25,440,35,1,High Value Loyalists,Gold,442.62,Recent,24.0,56.0,95.0
233,1233,5551.62,616.85,9,17,0.11,2023-01-24,2024-12-29,705,1,1,High Value Loyalists,Platinum,616.8466666666667,Very Recent,33.0,56.0,100.0
234,1234,4157.36,415.74,10,18,0.11,2023-01-03,2024-08-19,594,133,1,High Value Loyalists,Gold,415.736,Moderate,25.0,62.0,82.0
235,1235,2671.08,445.18,6,8,0.12,2023-01-15,2024-12-18,703,12,0,Discount Driven,Gold,445.18,Very Recent,16.0,38.0,98.0
236,1236,2008.53,334.76,6,9,0.13,2023-01-03,2024-09-21,627,100,0,Discount Driven,Gold,334.755,Moderate,12.0,38.0,86.0
237,1237,4524.28,646.33,7,12,0.11,2023-03-21,2024-12-04,624,26,1,High Value Loyalists,Gold,646.3257142857143,Very Recent,27.0,44.0,96.0
238,1238,4663.49,466.35,10,16,0.13,2023-01-03,2024-10-06,642,85,1,High Value Loyalists,Gold,466.349,Recent,28.0,62.0,88.0
239,1239,6133.81,876.26,7,11,0.11,2023-03-31,2024-12-04,614,26,1,High Value Loyalists,Platinum,876.2585714285715,Very Recent,36.0,44.0,96.0
240,1240,1521.55,380.39,4,5,0.14,2023-01-06,2024-06-14,525,199,0,Discount Driven,Gold,380.3875,Inactive,9.0,25.0,73.0
241,1241,4966.18,827.7,6,9,0.12,2023-06-21,2024-11-10,508,50,1,High Value Loyalists,Gold,827.6966666666667,Recent,29.0,38.0,93.0
242,1242,3345.26,371.7,9,12,0.14,2023-02-02,2024-11-19,656,41,1,High Value Loyalists,Gold,371.6955555555556,Recent,20.0,56.0,94.0
243,1243,3202.08,640.42,5,9,0.08,2023-08-11,2024-09-27,413,94,1,High Value Loyalists,Gold,640.4159999999999,Moderate,19.0,31.0,87.0
244,1244,8027.6,802.76,10,19,0.18,2023-01-18,2024-11-04,656,56,1,High Value Loyalists,Platinum,802.76,Recent,48.0,62.0,92.0
245,1245,1605.88,535.29,3,5,0.24,2023-06-10,2024-02-19,254,315,0,Discount Driven,Gold,535.2933333333334,Inactive,10.0,19.0,57.0
246,1246,3907.7,434.19,9,17,0.11,2023-03-27,2024-11-19,603,41,1,High Value Loyalists,Gold,434.18888888888887,Recent,23.0,56.0,94.0
247,1247,602.24,150.56,4,5,0.11,2023-08-08,2024-09-29,418,92,0,Discount Driven,Silver,150.56,Moderate,4.0,25.0,87.0
248,1248,2260.9,376.82,6,14,0.1,2023-05-07,2024-09-23,505,98,0,Discount Driven,Gold,376.81666666666666,Moderate,13.0,38.0,87.0
249,1249,1345.77,192.25,7,16,0.12,2023-01-14,2024-12-23,709,7,0,Discount Driven,Silver,192.25285714285715,Very Recent,8.0,44.0,99.0
250,1250,3629.96,518.57,7,9,0.13,2023-06-14,2024-12-30,565,0,1,High Value Loyalists,Gold,518.5657142857143,,22.0,44.0,100.0
251,1251,693.26,693.26,1,2,0.13,2023-08-04,2023-08-04,0,514,0,Discount Driven,Silver,693.26,Inactive,4.0,6.0,29.0
252,1252,6170.93,1028.49,6,12,0.11,2023-08-16,2024-12-30,502,0,1,High Value Loyalists,Platinum,1028.4883333333335,,37.0,38.0,100.0
253,1253,331.82,110.61,3,3,0.25,2023-03-28,2024-10-27,579,64,0,Discount Driven,Bronze,110.60666666666667,Recent,2.0,19.0,91.0
254,1254,1164.4,388.13,3,5,0.11,2023-12-21,2024-03-19,89,286,0,Discount Driven,Silver,388.1333333333334,Inactive,7.0,19.0,61.0
255,1255,974.32,162.39,6,9,0.17,2023-09-16,2024-12-15,456,15,0,Discount Driven,Silver,162.38666666666668,Very Recent,6.0,38.0,98.0
256,1256,2538.81,253.88,10,21,0.09,2023-01-19,2024-12-14,695,16,1,High Value Loyalists,Gold,253.881,Very Recent,15.0,62.0,98.0
257,1257,4334.45,541.81,8,15,0.14,2023-02-14,2024-11-18,643,42,1,High Value Loyalists,Gold,541.80625,Recent,26.0,50.0,94.0
258,1258,2869.38,318.82,9,17,0.12,2023-01-27,2024-08-27,578,125,1,High Value Loyalists,Gold,318.82,Moderate,17.0,56.0,83.0
259,1259,1685.64,168.56,10,13,0.13,2023-03-04,2024-10-09,585,82,0,Discount Driven,Gold,168.56400000000002,Recent,10.0,62.0,89.0
260,1260,4756.8,594.6,8,12,0.13,2023-02-03,2024-06-25,508,188,1,High Value Loyalists,Gold,594.6,Inactive,28.0,50.0,74.0
261,1261,1111.65,555.83,2,3,0.2,2023-02-16,2024-10-25,617,66,0,Discount Driven,Silver,555.825,Recent,7.0,12.0,91.0
262,1262,683.28,170.82,4,6,0.13,2023-01-01,2023-09-08,250,479,0,Discount Driven,Silver,170.82,Inactive,4.0,25.0,34.0
263,1263,3240.1,648.02,5,7,0.09,2023-02-18,2024-11-03,624,57,1,High Value Loyalists,Gold,648.02,Recent,19.0,31.0,92.0
264,1264,5003.71,833.95,6,9,0.14,2023-02-16,2024-07-30,530,153,1,High Value Loyalists,Platinum,833.9516666666667,Moderate,30.0,38.0,79.0
265,1265,4076.46,815.29,5,11,0.12,2023-03-31,2024-10-11,560,80,1,High Value Loyalists,Gold,815.292,Recent,24.0,31.0,89.0
266,1266,455.94,65.13,7,11,0.14,2023-03-30,2024-10-12,562,79,0,Discount Driven,Bronze,65.13428571428571,Recent,3.0,44.0,89.0
267,1267,3134.92,522.49,6,8,0.11,2023-04-06,2024-09-11,524,110,1,High Value Loyalists,Gold,522.4866666666667,Moderate,19.0,38.0,85.0
268,1268,720.47,144.09,5,6,0.14,2023-01-30,2023-07-04,155,545,0,Discount Driven,Silver,144.094,Inactive,4.0,31.0,25.0
269,1269,8117.05,901.89,9,18,0.17,2023-01-05,2024-09-28,632,93,1,High Value Loyalists,Platinum,901.8944444444445,Moderate,48.0,56.0,87.0
270,1270,3849.91,549.99,7,12,0.22,2023-11-27,2024-12-27,396,3,1,High Value Loyalists,Gold,549.9871428571429,Very Recent,23.0,44.0,100.0
271,1271,929.24,154.87,6,11,0.15,2023-04-02,2024-12-03,611,27,0,Discount Driven,Silver,154.87333333333333,Very Recent,6.0,38.0,96.0
272,1272,3305.72,472.25,7,11,0.13,2023-03-27,2024-10-02,555,89,1,High Value Loyalists,Gold,472.24571428571426,Recent,20.0,44.0,88.0
273,1274,10.63,10.63,1,1,0.04,2023-07-10,2023-07-10,0,539,0,Discount Driven,Bronze,10.63,Inactive,0.0,6.0,26.0
274,1275,2335.51,212.32,11,18,0.13,2023-01-08,2024-10-22,653,69,1,High Value Loyalists,Gold,212.31909090909093,Recent,14.0,69.0,91.0
275,1276,3230.54,461.51,7,11,0.1,2023-05-14,2024-12-26,592,4,1,High Value Loyalists,Gold,461.5057142857143,Very Recent,19.0,44.0,99.0
276,1277,3725.39,620.9,6,10,0.13,2023-03-25,2024-10-18,573,73,1,High Value Loyalists,Gold,620.8983333333333,Recent,22.0,38.0,90.0
277,1278,1253.74,313.44,4,7,0.15,2023-07-19,2024-12-26,526,4,0,Discount Driven,Silver,313.435,Very Recent,7.0,25.0,99.0
278,1279,2537.19,507.44,5,9,0.16,2023-04-21,2024-07-20,456,163,0,Discount Driven,Gold,507.438,Moderate,15.0,31.0,78.0
279,1280,37.02,18.51,2,2,0.22,2024-12-20,2024-12-30,10,0,0,Discount Driven,Bronze,18.51,,0.0,12.0,100.0
280,1281,1892.82,236.6,8,11,0.15,2023-01-16,2024-11-25,679,35,0,Discount Driven,Gold,236.6025,Recent,11.0,50.0,95.0
281,1282,5226.95,871.16,6,10,0.1,2023-01-13,2024-09-23,619,98,1,High Value Loyalists,Platinum,871.1583333333333,Moderate,31.0,38.0,87.0
282,1283,268.48,67.12,4,6,0.17,2023-09-28,2023-11-18,51,408,0,Discount Driven,Bronze,67.12,Inactive,2.0,25.0,44.0
283,1284,2146.64,268.33,8,12,0.16,2023-06-20,2024-06-11,357,202,0,Discount Driven,Gold,268.33,Inactive,13.0,50.0,72.0
284,1285,616.02,123.2,5,9,0.12,2023-03-19,2024-08-08,508,144,0,Discount Driven,Silver,123.204,Moderate,4.0,31.0,80.0
285,1286,465.93,232.96,2,4,0.28,2023-10-16,2024-09-27,347,94,0,Discount Driven,Bronze,232.965,Moderate,3.0,12.0,87.0
286,1287,2794.4,399.2,7,12,0.15,2024-01-13,2024-12-09,331,21,1,High Value Loyalists,Gold,399.2,Very Recent,17.0,44.0,97.0
287,1288,395.92,131.97,3,4,0.25,2023-02-26,2024-03-05,373,300,0,Discount Driven,Bronze,131.97333333333333,Inactive,2.0,19.0,59.0
288,1289,4552.9,455.29,10,20,0.15,2023-03-23,2024-11-02,590,58,1,High Value Loyalists,Gold,455.28999999999996,Recent,27.0,62.0,92.0
289,1290,5713.48,634.83,9,16,0.17,2023-06-03,2024-12-26,572,4,1,High Value Loyalists,Platinum,634.8311111111111,Very Recent,34.0,56.0,99.0
290,1291,382.68,127.56,3,8,0.05,2023-01-07,2024-11-12,675,48,0,Discount Driven,Bronze,127.56,Recent,2.0,19.0,93.0
291,1292,3776.58,539.51,7,11,0.14,2023-06-20,2024-11-09,508,51,1,High Value Loyalists,Gold,539.5114285714286,Recent,22.0,44.0,93.0
292,1293,3131.62,626.32,5,9,0.08,2024-01-08,2024-12-05,332,25,1,High Value Loyalists,Gold,626.324,Very Recent,19.0,31.0,97.0
293,1294,1998.36,285.48,7,10,0.23,2023-04-27,2024-11-13,566,47,0,Discount Driven,Gold,285.47999999999996,Recent,12.0,44.0,94.0
294,1295,1718.12,286.35,6,8,0.17,2023-05-04,2024-09-12,497,109,0,Discount Driven,Gold,286.3533333333333,Moderate,10.0,38.0,85.0
295,1296,2732.64,546.53,5,10,0.08,2023-03-03,2024-11-12,620,48,1,High Value Loyalists,Gold,546.528,Recent,16.0,31.0,93.0
296,1297,1822.36,455.59,4,6,0.1,2023-05-26,2024-02-03,253,331,0,Discount Driven,Gold,455.59,Inactive,11.0,25.0,54.0
297,1298,2783.6,556.72,5,8,0.13,2023-01-10,2024-12-03,693,27,0,Discount Driven,Gold,556.72,Very Recent,17.0,31.0,96.0
298,1299,769.26,128.21,6,9,0.11,2023-01-25,2024-09-19,603,102,0,Discount Driven,Silver,128.21,Moderate,5.0,38.0,86.0
299,1300,3252.91,650.58,5,8,0.1,2023-06-30,2024-06-04,340,209,1,High Value Loyalists,Gold,650.582,Inactive,19.0,31.0,71.0
300,1301,791.68,113.1,7,12,0.12,2023-04-28,2024-12-08,590,22,0,Discount Driven,Silver,113.09714285714286,Very Recent,5.0,44.0,97.0
301,1302,612.58,122.52,5,12,0.16,2023-02-01,2024-11-22,660,38,0,Discount Driven,Silver,122.516,Recent,4.0,31.0,95.0
302,1303,7281.46,1040.21,7,14,0.15,2023-10-28,2024-12-11,410,19,1,High Value Loyalists,Platinum,1040.2085714285715,Very Recent,43.0,44.0,97.0
303,1304,2270.52,567.63,4,7,0.12,2023-04-06,2024-10-11,554,80,0,Discount Driven,Gold,567.63,Recent,13.0,25.0,89.0
304,1305,1637.18,272.86,6,9,0.06,2023-03-06,2024-11-16,621,44,0,Discount Driven,Gold,272.86333333333334,Recent,10.0,38.0,94.0
305,1306,1518.65,216.95,7,10,0.15,2023-06-01,2024-12-24,572,6,0,Discount Driven,Gold,216.95000000000002,Very Recent,9.0,44.0,99.0
306,1307,5135.91,641.99,8,12,0.1,2023-01-12,2024-11-27,685,33,1,High Value Loyalists,Platinum,641.98875,Recent,30.0,50.0,95.0
307,1308,1858.87,232.36,8,14,0.14,2023-03-03,2024-12-28,666,2,0,Discount Driven,Gold,232.35875,Very Recent,11.0,50.0,100.0
308,1309,1645.61,274.27,6,12,0.15,2023-07-10,2024-11-30,509,30,0,Discount Driven,Gold,274.2683333333333,Very Recent,10.0,38.0,96.0
309,1310,390.71,130.24,3,3,0.16,2024-04-30,2024-10-07,160,84,0,Discount Driven,Bronze,130.23666666666665,Recent,2.0,19.0,88.0
310,1311,117.24,117.24,1,1,0.1,2023-04-03,2023-04-03,0,637,0,Discount Driven,Bronze,117.24,Inactive,1.0,6.0,12.0
311,1312,4258.06,851.61,5,10,0.07,2023-08-24,2024-11-09,443,51,1,High Value Loyalists,Gold,851.6120000000001,Recent,25.0,31.0,93.0
312,1313,1268.27,317.07,4,6,0.04,2023-11-08,2024-11-26,384,34,0,Discount Driven,Silver,317.0675,Recent,8.0,25.0,95.0
313,1314,3333.86,1111.29,3,7,0.08,2024-06-02,2024-11-27,178,33,1,High Value Loyalists,Gold,1111.2866666666666,Recent,20.0,19.0,95.0
314,1315,3099.66,774.92,4,6,0.09,2023-04-03,2024-06-16,440,197,1,High Value Loyalists,Gold,774.915,Inactive,18.0,25.0,73.0
315,1316,2903.12,580.62,5,9,0.14,2023-07-14,2024-08-18,401,134,0,Discount Driven,Gold,580.624,Moderate,17.0,31.0,82.0
316,1317,4195.36,699.23,6,11,0.09,2023-05-14,2024-09-18,493,103,1,High Value Loyalists,Gold,699.2266666666666,Moderate,25.0,38.0,86.0
317,1318,4528.14,646.88,7,10,0.08,2023-01-22,2024-06-15,510,198,1,High Value Loyalists,Gold,646.8771428571429,Inactive,27.0,44.0,73.0
318,1319,657.76,328.88,2,4,0.19,2024-08-07,2024-10-05,59,86,0,Discount Driven,Silver,328.88,Recent,4.0,12.0,88.0
319,1320,199.85,99.93,2,4,0.12,2024-05-20,2024-09-04,107,117,0,Discount Driven,Bronze,99.925,Moderate,1.0,12.0,84.0
320,1321,1549.35,309.87,5,8,0.13,2023-01-01,2024-09-18,626,103,0,Discount Driven,Gold,309.87,Moderate,9.0,31.0,86.0
321,1322,1486.12,743.06,2,4,0.06,2024-05-11,2024-08-06,87,146,0,Discount Driven,Silver,743.06,Moderate,9.0,12.0,80.0
322,1323,935.44,311.81,3,4,0.15,2023-01-06,2024-01-10,369,355,0,Discount Driven,Silver,311.81333333333333,Inactive,6.0,19.0,51.0
323,1324,2500.39,500.08,5,10,0.11,2023-01-26,2024-11-07,651,53,0,Discount Driven,Gold,500.078,Recent,15.0,31.0,93.0
324,1325,6159.86,684.43,9,17,0.11,2023-03-28,2024-12-26,639,4,1,High Value Loyalists,Platinum,684.4288888888889,Very Recent,37.0,56.0,99.0
325,1326,518.7,172.9,3,5,0.07,2023-10-05,2024-10-07,368,84,0,Discount Driven,Silver,172.9,Recent,3.0,19.0,88.0
326,1327,1548.0,309.6,5,8,0.13,2023-01-18,2024-12-07,689,23,0,Discount Driven,Gold,309.6,Very Recent,9.0,31.0,97.0
327,1328,6061.16,551.01,11,17,0.16,2023-01-17,2024-11-20,673,40,1,High Value Loyalists,Platinum,551.0145454545454,Recent,36.0,69.0,94.0
328,1329,2707.84,300.87,9,15,0.12,2023-03-16,2024-12-09,634,21,1,High Value Loyalists,Gold,300.87111111111113,Very Recent,16.0,56.0,97.0
329,1330,417.86,104.46,4,6,0.13,2023-05-17,2024-04-18,337,256,0,Discount Driven,Bronze,104.465,Inactive,2.0,25.0,65.0
330,1331,1551.93,155.19,10,12,0.14,2023-02-23,2024-10-18,603,73,0,Discount Driven,Gold,155.193,Recent,9.0,62.0,90.0
331,1332,857.09,285.7,3,4,0.06,2023-03-16,2024-09-12,546,109,0,Discount Driven,Silver,285.69666666666666,Moderate,5.0,19.0,85.0
332,1333,1862.47,310.41,6,10,0.12,2023-06-13,2024-09-22,467,99,0,Discount Driven,Gold,310.4116666666667,Moderate,11.0,38.0,86.0
333,1334,1068.57,356.19,3,4,0.11,2023-07-11,2024-06-25,350,188,0,Discount Driven,Silver,356.19,Inactive,6.0,19.0,74.0
334,1335,2592.95,648.24,4,6,0.09,2023-07-12,2024-11-01,478,59,0,Discount Driven,Gold,648.2375,Recent,15.0,25.0,92.0
335,1336,1776.6,355.32,5,8,0.12,2023-05-03,2024-10-30,546,61,0,Discount Driven,Gold,355.32,Recent,11.0,31.0,92.0
336,1337,1267.1,211.18,6,9,0.21,2023-07-01,2024-04-27,301,247,0,Discount Driven,Silver,211.1833333333333,Inactive,8.0,38.0,66.0
337,1338,2148.52,537.13,4,7,0.12,2023-02-09,2024-06-23,500,190,0,Discount Driven,Gold,537.13,Inactive,13.0,25.0,74.0
338,1339,5432.13,905.36,6,10,0.12,2023-02-05,2024-03-01,390,304,1,High Value Loyalists,Platinum,905.355,Inactive,32.0,38.0,58.0
339,1340,2140.49,178.37,12,18,0.13,2023-03-05,2024-12-28,664,2,1,High Value Loyalists,Gold,178.37416666666664,Very Recent,13.0,75.0,100.0
340,1341,1469.21,367.3,4,4,0.18,2023-07-26,2024-08-28,399,124,0,Discount Driven,Silver,367.3025,Moderate,9.0,25.0,83.0
341,1342,1620.75,324.15,5,10,0.08,2023-01-18,2024-11-26,678,34,0,Discount Driven,Gold,324.15,Recent,10.0,31.0,95.0
342,1343,1361.24,272.25,5,8,0.09,2023-02-06,2024-11-12,645,48,0,Discount Driven,Silver,272.248,Recent,8.0,31.0,93.0
343,1344,96.85,48.42,2,2,0.05,2023-01-23,2023-06-09,137,570,0,Discount Driven,Bronze,48.425,Inactive,1.0,12.0,22.0
344,1345,1686.29,421.57,4,5,0.04,2023-07-27,2024-09-08,409,113,0,Discount Driven,Gold,421.5725,Moderate,10.0,25.0,84.0
345,1346,901.0,225.25,4,6,0.1,2023-07-15,2024-12-13,517,17,0,Discount Driven,Silver,225.25,Very Recent,5.0,25.0,98.0
346,1347,320.02,80.0,4,9,0.19,2023-04-02,2024-08-16,502,136,0,Discount Driven,Bronze,80.005,Moderate,2.0,25.0,81.0
347,1348,3250.28,464.33,7,13,0.13,2023-04-18,2024-12-24,616,6,1,High Value Loyalists,Gold,464.3257142857143,Very Recent,19.0,44.0,99.0
348,1349,1622.52,270.42,6,15,0.11,2023-02-06,2024-12-22,685,8,0,Discount Driven,Gold,270.42,Very Recent,10.0,38.0,99.0
349,1350,3494.13,349.41,10,14,0.13,2023-03-30,2024-12-24,635,6,1,High Value Loyalists,Gold,349.413,Very Recent,21.0,62.0,99.0
350,1351,464.36,232.18,2,3,0.19,2024-01-31,2024-10-14,257,77,0,Discount Driven,Bronze,232.18,Recent,3.0,12.0,89.0
351,1352,6504.99,929.28,7,13,0.07,2023-03-28,2024-07-10,470,173,1,High Value Loyalists,Platinum,929.2842857142857,Moderate,39.0,44.0,76.0
352,1353,879.78,175.96,5,8,0.11,2023-02-20,2024-10-23,611,68,0,Discount Driven,Silver,175.956,Recent,5.0,31.0,91.0
353,1354,3717.01,531.0,7,9,0.13,2023-01-01,2024-10-20,658,71,1,High Value Loyalists,Gold,531.0014285714286,Recent,22.0,44.0,90.0
354,1355,1264.24,252.85,5,10,0.11,2023-03-28,2024-12-29,642,1,0,Discount Driven,Silver,252.848,Very Recent,8.0,31.0,100.0
355,1356,3316.03,473.72,7,11,0.05,2023-01-09,2024-10-15,645,76,1,High Value Loyalists,Gold,473.71857142857147,Recent,20.0,44.0,90.0
356,1357,5359.55,595.51,9,16,0.13,2023-02-08,2024-10-24,624,67,1,High Value Loyalists,Platinum,595.5055555555556,Recent,32.0,56.0,91.0
357,1358,1399.44,174.93,8,10,0.21,2023-02-03,2024-12-16,682,14,0,Discount Driven,Silver,174.93,Very Recent,8.0,50.0,98.0
358,1359,1463.16,243.86,6,14,0.08,2023-11-30,2024-12-25,391,5,0,Discount Driven,Silver,243.86,Very Recent,9.0,38.0,99.0
359,1360,1382.38,172.8,8,11,0.17,2023-04-17,2024-12-24,617,6,0,Discount Driven,Silver,172.7975,Very Recent,8.0,50.0,99.0
360,1361,1298.46,259.69,5,6,0.2,2023-06-11,2024-09-16,463,105,0,Discount Driven,Silver,259.692,Moderate,8.0,31.0,86.0
