customer_id,total_spent,avg_order_value,order_frequency,total_items,avg_discount,first_purchase,last_purchase,customer_lifetime,recency,segment
1349,1622.52,270.42,6,15,0.11,2023-02-06,2024-12-22,685,8,0
1350,3494.13,349.41,10,14,0.13,2023-03-30,2024-12-24,635,6,1
1351,464.36,232.18,2,3,0.19,2024-01-31,2024-10-14,257,77,0
1352,6504.99,929.28,7,13,0.07,2023-03-28,2024-07-10,470,173,1
1353,879.78,175.96,5,8,0.11,2023-02-20,2024-10-23,611,68,0
1354,3717.01,531.0,7,9,0.13,2023-01-01,2024-10-20,658,71,1
1355,1264.24,252.85,5,10,0.11,2023-03-28,2024-12-29,642,1,0
1356,3316.03,473.72,7,11,0.05,2023-01-09,2024-10-15,645,76,1
1357,5359.55,595.51,9,16,0.13,2023-02-08,2024-10-24,624,67,1
1358,1399.44,174.93,8,10,0.21,2023-02-03,2024-12-16,682,14,0
1359,1463.16,243.86,6,14,0.08,2023-11-30,2024-12-25,391,5,0
1360,1382.38,172.8,8,11,0.17,2023-04-17,2024-12-24,617,6,0
1361,1298.46,259.69,5,6,0.2,2023-06-11,2024-09-16,463,105,0
1362,6556.72,819.59,8,11,0.11,2023-03-31,2024-10-24,573,67,1
1363,564.59,141.15,4,8,0.17,2023-01-15,2024-06-14,516,199,0
1364,4588.77,509.86,9,14,0.2,2023-01-19,2024-12-24,705,6,1
1365,3511.79,702.36,5,9,0.14,2023-06-18,2024-05-06,323,238,1
1366,268.71,268.71,1,1,0.3,2024-05-01,2024-05-01,0,243,0
1367,443.95,110.99,4,7,0.22,2023-01-03,2024-07-01,545,182,0
1368,2106.78,234.09,9,15,0.13,2023-01-22,2024-12-26,704,4,1
1369,869.71,289.9,3,3,0.15,2023-01-16,2024-12-29,713,1,0
1370,1032.15,172.02,6,10,0.15,2023-05-01,2024-11-21,570,39,0
1371,1282.37,320.59,4,4,0.15,2023-09-01,2024-09-24,389,97,0
1372,3004.77,500.8,6,12,0.13,2023-01-14,2024-08-25,589,127,0
1373,1972.01,657.34,3,5,0.14,2023-01-07,2023-08-15,220,503,0
1374,1319.84,439.95,3,5,0.21,2023-07-08,2024-11-06,487,54,0
1375,3789.78,541.4,7,10,0.12,2023-05-06,2024-10-11,524,80,1
1376,3889.99,389.0,10,16,0.15,2023-02-04,2024-09-10,584,111,1
1377,520.0,104.0,5,8,0.05,2023-10-17,2024-05-31,227,213,0
1378,4055.33,579.33,7,15,0.1,2023-07-03,2024-09-25,450,96,1
1379,870.74,217.68,4,6,0.2,2023-02-11,2024-07-22,527,161,0
1380,275.5,275.5,1,2,0.1,2023-02-01,2023-02-01,0,698,0
1381,214.47,53.62,4,4,0.18,2023-01-21,2024-04-13,448,261,0
1382,1170.66,167.24,7,14,0.09,2023-01-26,2024-11-27,671,33,0
1383,3999.9,799.98,5,11,0.09,2023-02-17,2024-09-01,562,120,1
1384,1228.79,307.2,4,5,0.13,2023-05-03,2024-10-28,544,63,0
1385,1661.43,553.81,3,5,0.12,2023-04-29,2024-02-11,288,323,0
1386,2184.49,242.72,9,18,0.21,2023-06-17,2024-09-20,461,101,0
1387,1779.71,254.24,7,13,0.13,2023-01-11,2024-11-20,679,40,0
1388,1418.3,354.58,4,5,0.18,2023-04-05,2024-03-22,352,283,0
1389,1026.94,114.1,9,17,0.08,2023-04-14,2024-12-29,625,1,0
1390,2209.26,315.61,7,10,0.14,2023-04-14,2024-08-19,493,133,0
1391,6554.34,819.29,8,14,0.14,2023-01-22,2024-08-16,572,136,1
1392,545.46,77.92,7,15,0.13,2023-03-18,2024-11-24,617,36,0
1393,8731.85,873.18,10,18,0.13,2023-02-25,2024-10-29,612,62,1
1394,1368.4,342.1,4,6,0.25,2023-04-08,2024-11-25,597,35,0
1395,1622.21,405.55,4,5,0.24,2023-10-03,2024-06-11,252,202,0
1396,1980.79,660.26,3,7,0.09,2023-05-17,2024-01-18,246,347,0
1397,2765.06,460.84,6,7,0.08,2023-09-06,2024-12-27,478,3,1
1398,2416.2,483.24,5,10,0.13,2023-03-25,2024-09-29,554,92,0
1399,5488.28,1829.43,3,7,0.09,2023-07-27,2024-11-25,487,35,1
1400,7409.99,1482.0,5,10,0.07,2023-01-26,2023-12-25,333,371,1
1401,2727.37,545.47,5,10,0.09,2023-04-15,2024-05-05,386,239,0
1402,2373.54,296.69,8,10,0.09,2023-10-02,2024-12-16,441,14,1
1403,2229.78,318.54,7,14,0.1,2023-06-12,2024-10-16,492,75,0
1404,6599.15,733.24,9,14,0.14,2023-01-28,2024-05-15,473,229,1
1405,2075.49,345.92,6,9,0.16,2023-04-13,2024-12-20,617,10,0
1406,582.6,145.65,4,8,0.09,2023-05-03,2024-12-06,583,24,0
1407,1167.48,145.94,8,11,0.23,2023-01-23,2024-12-15,692,15,0
1408,180.26,60.09,3,5,0.1,2023-01-26,2024-05-02,462,242,0
1409,124.51,62.26,2,2,0.2,2023-04-13,2023-11-16,217,410,0
1410,2023.66,674.55,3,7,0.13,2023-08-16,2024-11-22,464,38,0
1411,2562.73,427.12,6,11,0.13,2023-01-24,2024-08-11,565,141,0
1412,945.11,157.52,6,15,0.1,2023-04-17,2024-03-03,321,302,0
1413,2694.07,449.01,6,9,0.13,2023-02-09,2024-10-09,608,82,0
1414,2265.76,323.68,7,11,0.08,2023-06-10,2024-11-07,516,53,0
1415,762.22,127.04,6,9,0.16,2023-02-22,2024-11-19,636,41,0
1416,1089.11,544.56,2,3,0.15,2023-05-09,2023-06-27,49,552,0
1417,2220.6,1110.3,2,3,0.07,2023-08-24,2024-03-03,192,302,0
1418,2134.36,304.91,7,10,0.12,2023-05-17,2024-07-22,432,161,0
1419,1818.66,303.11,6,13,0.21,2023-02-27,2024-12-23,665,7,0
1420,978.21,244.55,4,6,0.12,2023-03-21,2024-07-07,474,176,0
1421,1375.88,171.98,8,12,0.15,2023-02-21,2024-11-20,638,40,0
1422,3232.46,808.12,4,6,0.09,2023-01-23,2024-01-29,371,336,0
1423,2556.51,852.17,3,5,0.16,2023-05-03,2024-07-09,433,174,0
1424,2171.48,723.83,3,4,0.18,2024-01-01,2024-04-07,97,267,0
1425,2092.5,348.75,6,10,0.11,2023-04-24,2024-08-28,492,124,0
1426,486.99,243.5,2,3,0.1,2023-02-23,2024-04-10,412,264,0
1427,764.9,254.97,3,8,0.1,2023-05-04,2024-02-21,293,313,0
1428,2022.76,1011.38,2,2,0.03,2024-05-11,2024-10-25,167,66,1
1429,658.29,164.57,4,5,0.06,2023-07-07,2024-09-08,429,113,0
1430,1069.06,534.53,2,2,0.16,2023-07-12,2024-04-09,272,265,0
1431,103.35,51.68,2,4,0.03,2023-05-13,2024-09-04,480,117,0
1432,557.04,92.84,6,11,0.17,2023-02-25,2024-11-20,634,40,0
1433,77.43,77.43,1,1,0.04,2024-08-22,2024-08-22,0,130,0
1434,5458.86,909.81,6,13,0.15,2023-01-23,2024-11-12,659,48,1
1435,1996.53,249.57,8,14,0.15,2023-06-18,2024-12-16,547,14,0
1436,5011.78,626.47,8,17,0.08,2023-03-07,2024-10-14,587,77,1
1437,4060.34,1015.08,4,8,0.08,2023-02-14,2024-11-26,651,34,1
1438,54.78,54.78,1,4,0.05,2023-06-22,2023-06-22,0,557,0
1439,1509.91,503.3,3,5,0.09,2023-11-25,2024-11-06,347,54,0
1440,1217.54,121.75,10,17,0.12,2023-02-13,2024-10-25,620,66,0
1441,2042.61,340.44,6,11,0.14,2023-03-31,2024-12-13,623,17,0
1442,1668.97,278.16,6,8,0.11,2023-01-28,2024-08-15,565,137,0
1443,2268.58,226.86,10,15,0.24,2023-07-25,2024-08-24,396,128,0
1444,452.3,226.15,2,3,0.04,2023-05-29,2023-09-30,124,457,0
1445,60.43,20.14,3,4,0.12,2023-03-16,2024-05-16,427,228,0
1446,1496.27,213.75,7,10,0.15,2023-03-06,2024-10-15,589,76,0
1447,1428.68,357.17,4,5,0.13,2023-01-21,2024-12-26,705,4,0
1448,3924.07,327.01,12,17,0.18,2023-01-05,2024-06-13,525,200,1
1449,1191.7,119.17,10,17,0.1,2023-01-01,2024-11-20,689,40,0
1450,2955.12,492.52,6,9,0.2,2023-01-02,2024-10-11,648,80,0
1451,497.76,248.88,2,3,0.18,2023-01-19,2023-04-27,98,613,0
1452,4936.8,822.8,6,10,0.07,2023-04-24,2024-06-08,411,205,1
1453,2067.96,344.66,6,14,0.09,2023-03-08,2024-12-04,637,26,0
1454,1106.66,276.66,4,6,0.13,2023-04-20,2024-09-27,526,94,0
1455,880.55,146.76,6,11,0.07,2023-05-22,2024-09-01,468,120,0
1456,4791.1,798.52,6,9,0.12,2023-07-16,2024-09-21,433,100,1
1457,69.17,69.17,1,2,0.12,2024-04-09,2024-04-09,0,265,0
1458,1135.2,283.8,4,7,0.11,2023-05-08,2024-01-18,255,347,0
1459,1893.97,378.79,5,8,0.12,2023-07-08,2024-06-19,347,194,0
1460,1120.99,224.2,5,8,0.14,2024-03-12,2024-11-02,235,58,0
1461,7054.06,783.78,9,14,0.13,2023-01-01,2024-12-10,709,20,1
1462,1684.36,421.09,4,7,0.14,2023-09-23,2024-10-20,393,71,0
1463,1647.84,274.64,6,8,0.12,2023-05-27,2024-12-03,556,27,0
1464,2802.9,400.41,7,11,0.23,2023-02-01,2024-05-09,463,235,0
1465,145.17,48.39,3,4,0.1,2023-08-23,2024-11-10,445,50,0
1466,1449.6,207.09,7,10,0.12,2023-03-05,2024-12-18,654,12,0
1467,657.24,164.31,4,4,0.15,2023-03-16,2024-11-09,604,51,0
1468,1449.6,289.92,5,10,0.21,2023-01-01,2024-03-08,432,297,0
1469,249.57,124.78,2,4,0.06,2023-03-17,2023-07-17,122,532,0
1470,339.1,84.78,4,6,0.15,2023-09-21,2024-11-06,412,54,0
1471,3094.2,386.78,8,13,0.18,2023-04-19,2024-09-18,518,103,1
1472,3211.45,535.24,6,8,0.18,2023-05-06,2024-12-29,603,1,1
1473,3393.61,424.2,8,13,0.16,2023-01-06,2024-11-25,689,35,1
1474,2118.73,529.68,4,6,0.09,2023-04-22,2024-10-30,557,61,0
1475,709.18,141.84,5,11,0.16,2023-03-22,2024-11-09,598,51,0
1476,2078.43,1039.21,2,3,0.12,2023-01-15,2024-08-05,568,147,0
1477,550.33,275.17,2,3,0.1,2023-02-09,2023-09-20,223,467,0
1478,1929.27,241.16,8,12,0.1,2023-02-17,2024-03-21,398,284,0
1479,7806.78,1115.25,7,14,0.13,2023-05-25,2024-06-11,383,202,1
1480,1639.07,819.54,2,3,0.07,2023-11-08,2023-12-15,37,381,0
1481,387.21,96.8,4,8,0.06,2024-04-14,2024-11-30,230,30,0
1482,1744.51,581.5,3,5,0.13,2023-03-22,2024-07-21,487,162,0
1483,1039.95,259.99,4,7,0.13,2023-02-07,2023-12-22,318,374,0
1484,1967.22,655.74,3,5,0.16,2023-08-19,2024-06-24,310,189,0
1485,1260.82,420.27,3,6,0.04,2023-12-15,2024-05-12,149,232,0
1486,27.73,27.73,1,1,0.34,2023-08-22,2023-08-22,0,496,0
1487,769.3,384.65,2,2,0.21,2023-03-20,2024-09-29,559,92,0
1488,7509.12,938.64,8,18,0.15,2023-01-29,2024-12-08,679,22,1
1489,983.78,163.96,6,10,0.13,2023-03-04,2024-09-05,551,116,0
1490,9657.17,1207.15,8,14,0.12,2023-01-26,2023-12-28,336,368,1
1491,2620.69,436.78,6,13,0.1,2023-05-02,2024-05-11,375,233,0
1492,3149.88,1049.96,3,4,0.09,2024-02-13,2024-10-23,253,68,1
1493,2038.46,339.74,6,13,0.13,2023-04-09,2024-12-14,615,16,0
1494,2872.48,718.12,4,6,0.06,2023-07-21,2024-09-29,436,92,1
1495,1983.39,283.34,7,10,0.15,2023-05-20,2024-04-13,329,261,0
1496,2842.47,284.25,10,15,0.16,2023-02-12,2024-10-30,626,61,1
1497,6085.49,608.55,10,18,0.18,2023-02-14,2024-06-26,498,187,1
1498,1453.05,242.18,6,11,0.08,2023-07-11,2024-08-12,398,140,0
1499,236.63,118.32,2,3,0.03,2023-05-18,2023-11-18,184,408,0
1500,9532.39,1059.15,9,16,0.17,2023-03-05,2024-11-27,633,33,1
1501,891.49,891.49,1,2,0.16,2023-07-25,2023-07-25,0,524,0
1502,1709.39,427.35,4,6,0.18,2023-04-02,2024-09-09,526,112,0
1503,5401.42,1080.28,5,9,0.12,2023-08-03,2024-10-30,454,61,1
1504,1303.71,162.96,8,13,0.17,2023-03-11,2024-11-14,614,46,0
1505,723.23,723.23,1,2,0.09,2023-07-23,2023-07-23,0,526,0
1506,4815.22,802.54,6,10,0.13,2023-01-24,2023-09-29,248,458,1
1507,1877.07,469.27,4,7,0.12,2023-06-28,2024-03-02,248,303,0
1508,3882.26,554.61,7,11,0.09,2023-10-02,2024-10-06,370,85,1
1509,923.23,184.65,5,6,0.12,2023-02-14,2024-01-10,330,355,0
1510,2008.02,286.86,7,12,0.17,2023-03-25,2024-08-31,525,121,0
1511,273.0,68.25,4,8,0.11,2023-03-12,2024-10-29,597,62,0
1512,3441.78,573.63,6,9,0.15,2023-07-30,2024-12-07,496,23,1
1513,552.11,138.03,4,6,0.18,2023-10-17,2024-10-26,375,65,0
1514,3037.85,337.54,9,16,0.1,2023-01-05,2024-12-03,698,27,1
1515,1070.81,267.7,4,5,0.08,2023-02-10,2024-10-29,627,62,0
1516,165.78,82.89,2,3,0.27,2023-09-25,2024-04-17,205,257,0
1517,783.57,195.89,4,5,0.26,2023-02-07,2024-10-14,615,77,0
1518,1086.17,271.54,4,6,0.11,2023-01-17,2024-09-10,602,111,0
1519,2637.88,439.65,6,10,0.15,2023-06-04,2024-11-02,517,58,0
1520,859.6,286.53,3,5,0.24,2024-05-28,2024-11-18,174,42,0
1521,3360.23,420.03,8,12,0.11,2023-01-21,2024-11-21,670,39,1
1522,5610.43,701.3,8,13,0.1,2023-02-08,2024-12-20,681,10,1
1523,2930.51,418.64,7,13,0.1,2023-04-07,2024-11-03,576,57,1
1524,1490.77,298.15,5,10,0.2,2023-02-09,2024-11-30,660,30,0
1525,899.59,179.92,5,10,0.09,2023-01-23,2024-12-19,696,11,0
1526,3162.1,527.02,6,12,0.08,2023-05-14,2024-11-19,555,41,1
1527,2561.07,320.13,8,10,0.13,2023-03-04,2024-04-18,411,256,0
1528,279.46,139.73,2,2,0.08,2023-02-14,2023-11-08,267,418,0
1529,970.62,121.33,8,11,0.18,2023-04-21,2024-08-22,489,130,0
1530,1430.5,286.1,5,6,0.17,2023-07-20,2024-09-23,431,98,0
1531,4414.48,367.87,12,18,0.18,2023-01-08,2024-10-31,662,60,1
1532,5712.74,952.12,6,9,0.19,2023-01-21,2024-11-11,660,49,1
1533,5237.39,654.67,8,16,0.14,2023-01-06,2024-10-27,660,64,1
1534,2194.35,438.87,5,9,0.25,2023-01-28,2024-07-09,528,174,0
1535,815.73,163.15,5,12,0.15,2023-08-02,2024-12-30,516,0,0
1536,645.85,161.46,4,9,0.07,2024-01-28,2024-11-30,307,30,0
1537,4123.5,458.17,9,16,0.1,2023-01-03,2024-11-07,674,53,1
1538,1512.29,189.04,8,11,0.23,2023-05-03,2024-07-09,433,174,0
1539,2058.04,257.26,8,12,0.13,2023-02-10,2024-12-25,684,5,0
1540,2140.15,267.52,8,15,0.14,2023-01-19,2024-11-29,680,31,0
1541,2194.69,438.94,5,11,0.1,2023-04-09,2024-10-09,549,82,0
1542,1591.33,265.22,6,12,0.13,2023-06-16,2024-12-03,536,27,0
1543,1577.33,525.78,3,9,0.07,2023-04-10,2024-08-31,509,121,0
1544,8993.6,1124.2,8,17,0.12,2023-06-10,2024-10-01,479,90,1
1545,4150.49,592.93,7,12,0.08,2023-01-02,2024-12-19,717,11,1
1546,2900.11,414.3,7,13,0.1,2023-02-20,2023-10-10,232,447,0
1547,2183.89,436.78,5,9,0.08,2023-07-20,2024-11-02,471,58,0
1548,153.06,38.26,4,7,0.12,2023-04-10,2024-03-27,352,278,0
1549,118.63,59.32,2,4,0.12,2024-02-01,2024-06-14,134,199,0
1550,956.78,478.39,2,4,0.11,2023-05-07,2024-01-29,267,336,0
1551,582.62,145.66,4,8,0.14,2023-02-22,2024-06-23,487,190,0
1552,2831.38,353.92,8,13,0.08,2023-01-22,2024-10-22,639,69,1
1553,2264.92,377.49,6,11,0.15,2023-02-10,2024-10-18,616,73,0
1554,733.54,91.69,8,11,0.16,2023-04-12,2024-07-29,474,154,0
1555,3158.34,394.79,8,15,0.19,2023-02-27,2024-08-25,545,127,1
1556,3658.23,522.6,7,8,0.16,2023-03-24,2024-11-25,612,35,1
1557,4312.42,718.74,6,10,0.14,2023-03-19,2024-12-16,638,14,1
1558,2826.89,706.72,4,6,0.09,2023-01-02,2024-10-16,653,75,1
1559,6681.9,742.43,9,18,0.07,2023-04-09,2024-09-16,526,105,1
1560,8014.46,801.45,10,15,0.12,2023-01-26,2024-04-28,458,246,1
1561,4404.29,629.18,7,9,0.22,2023-01-16,2024-10-24,647,67,1
1562,928.72,154.79,6,8,0.08,2023-01-29,2024-11-29,670,31,0
1563,759.38,379.69,2,4,0.19,2023-06-11,2023-07-16,35,533,0
1564,86.46,43.23,2,3,0.02,2024-02-20,2024-08-21,183,131,0
1565,2022.53,252.82,8,16,0.08,2023-06-25,2024-06-06,347,207,0
1566,1269.06,317.26,4,8,0.12,2023-01-03,2024-11-17,684,43,0
1567,1603.62,320.72,5,9,0.2,2023-01-03,2024-11-26,693,34,0
1568,1632.32,204.04,8,12,0.15,2023-02-18,2024-12-21,672,9,0
1569,4022.76,446.97,9,19,0.12,2023-04-23,2024-11-12,569,48,1
1570,1174.59,293.65,4,5,0.11,2023-09-28,2024-12-19,448,11,0
1571,5802.87,527.53,11,17,0.13,2023-02-04,2024-12-17,682,13,1
1572,1846.21,263.74,7,13,0.14,2023-03-27,2024-12-23,637,7,0
1573,2125.13,303.59,7,11,0.13,2024-01-08,2024-12-08,335,22,0
1574,1316.69,146.3,9,13,0.14,2023-03-06,2024-11-27,632,33,0
1575,1544.1,308.82,5,13,0.12,2023-07-28,2024-12-24,515,6,0
1576,678.84,135.77,5,8,0.19,2023-08-11,2024-12-13,490,17,0
1577,3302.69,412.84,8,12,0.14,2023-03-04,2024-10-17,593,74,1
1578,140.1,70.05,2,2,0.08,2024-03-02,2024-08-06,157,146,0
1579,1678.1,419.52,4,7,0.24,2023-11-16,2024-11-03,353,57,0
1580,2402.35,240.24,10,16,0.18,2023-03-17,2024-11-17,611,43,1
1581,1286.28,257.26,5,9,0.17,2023-06-22,2024-07-13,387,170,0
1582,355.63,177.82,2,4,0.11,2024-06-04,2024-06-16,12,197,0
1583,2180.36,272.54,8,14,0.15,2023-04-16,2024-09-27,530,94,0
1584,3183.75,636.75,5,14,0.09,2023-01-03,2024-07-24,568,159,1
1585,2336.54,1168.27,2,4,0.14,2023-01-30,2024-09-15,594,106,1
1586,851.1,170.22,5,11,0.07,2023-04-19,2024-10-29,559,62,0
1587,1226.15,245.23,5,10,0.15,2023-05-12,2024-12-04,572,26,0
1588,1574.77,262.46,6,9,0.12,2023-01-23,2024-10-16,632,75,0
1589,2901.57,241.8,12,22,0.2,2023-05-01,2024-12-29,608,1,1
1590,582.14,194.05,3,6,0.09,2023-05-30,2024-02-11,257,323,0
1591,606.7,101.12,6,10,0.08,2023-09-22,2024-12-04,439,26,0
1592,1149.91,191.65,6,9,0.2,2023-01-24,2024-10-23,638,68,0
1593,8523.15,2130.79,4,7,0.09,2023-03-05,2023-09-05,184,482,1
1594,6808.03,851.0,8,13,0.2,2023-11-17,2024-11-24,373,36,1
1595,3858.82,482.35,8,14,0.13,2023-01-02,2024-10-27,664,64,1
1596,831.93,207.98,4,5,0.14,2023-02-10,2024-04-12,427,262,0
1597,4934.55,616.82,8,14,0.14,2023-02-02,2024-08-26,571,126,1
1598,2345.65,293.21,8,10,0.13,2023-01-13,2024-11-29,686,31,0
1599,1527.29,218.18,7,10,0.26,2023-03-28,2024-11-12,595,48,0
1600,3267.3,408.41,8,14,0.16,2023-02-13,2024-12-06,662,24,1
1601,1098.88,549.44,2,5,0.05,2023-07-16,2024-08-22,403,130,0
1602,6876.81,764.09,9,18,0.13,2023-01-04,2024-12-06,702,24,1
1603,1258.42,251.68,5,11,0.07,2023-11-02,2024-11-30,394,30,0
1604,1385.18,230.86,6,7,0.17,2023-03-21,2024-10-20,579,71,0
1605,2103.59,262.95,8,14,0.18,2023-09-02,2024-08-22,355,130,0
1606,1871.85,467.96,4,10,0.11,2023-07-24,2024-07-10,352,173,0
1607,4470.82,558.85,8,17,0.04,2023-08-30,2024-12-19,477,11,1
1608,4068.22,581.17,7,12,0.18,2023-01-17,2024-07-26,556,157,1
1609,635.16,317.58,2,2,0.11,2024-11-05,2024-12-13,38,17,0
1610,4473.08,745.51,6,10,0.09,2023-04-18,2024-09-25,526,96,1
1611,1215.69,243.14,5,11,0.12,2023-08-03,2024-12-01,486,29,0
1612,1075.35,358.45,3,5,0.06,2023-01-09,2024-02-12,399,322,0
1613,2097.7,262.21,8,11,0.17,2023-01-24,2023-12-15,325,381,0
1614,3764.17,627.36,6,10,0.12,2023-01-22,2024-07-08,533,175,1
1615,3011.15,301.12,10,17,0.15,2023-04-12,2024-08-24,500,128,1
1616,1833.86,366.77,5,7,0.2,2023-01-29,2024-02-28,395,306,0
1617,1805.98,225.75,8,12,0.15,2024-02-16,2024-08-03,169,149,0
1618,1340.54,335.14,4,8,0.23,2023-05-04,2024-01-19,260,346,0
1619,3638.44,606.41,6,10,0.14,2023-02-24,2024-12-07,652,23,1
1620,5635.69,563.57,10,17,0.13,2023-05-21,2024-11-16,545,44,1
1621,161.34,161.34,1,4,0.09,2023-08-12,2023-08-12,0,506,0
1622,1175.46,195.91,6,8,0.15,2023-01-30,2024-11-25,665,35,0
1623,1259.78,139.98,9,11,0.1,2023-02-20,2024-11-19,638,41,0
1624,121.9,121.9,1,1,0.09,2023-01-13,2023-01-13,0,717,0
1625,200.15,50.04,4,4,0.02,2023-04-23,2024-11-25,582,35,0
1626,2428.46,485.69,5,6,0.21,2023-05-08,2024-10-20,531,71,0
1627,541.28,180.43,3,5,0.24,2023-12-02,2024-09-09,282,112,0
1628,2483.58,1241.79,2,3,0.14,2023-05-01,2024-03-14,318,291,0
1629,4055.84,506.98,8,15,0.13,2023-02-12,2024-12-18,675,12,1
1630,1575.21,262.54,6,10,0.17,2023-01-12,2024-11-20,678,40,0
1631,724.13,120.69,6,8,0.09,2023-02-27,2024-11-30,642,30,0
1632,1256.42,314.1,4,6,0.18,2023-02-01,2024-07-30,545,153,0
1633,407.96,101.99,4,7,0.19,2023-03-31,2024-12-26,636,4,0
1634,2156.25,269.53,8,14,0.25,2023-05-14,2024-12-26,592,4,0
1635,1204.91,240.98,5,12,0.09,2023-05-29,2024-03-12,288,293,0
1636,952.88,476.44,2,3,0.07,2023-03-11,2023-06-19,100,560,0
1637,2832.67,314.74,9,12,0.2,2023-08-18,2024-12-21,491,9,1
1638,1723.35,287.22,6,7,0.14,2023-10-08,2024-12-17,436,13,0
1639,1937.87,484.47,4,7,0.07,2023-04-01,2024-11-08,587,52,0
1640,1217.92,304.48,4,5,0.13,2023-06-29,2024-12-26,546,4,0
1641,9507.64,1358.23,7,15,0.12,2023-04-30,2024-06-08,405,205,1
1642,1675.7,558.57,3,8,0.17,2023-05-23,2024-11-06,533,54,0
1643,3588.68,598.11,6,8,0.16,2023-03-30,2024-09-28,548,93,1
1644,1280.01,320.0,4,8,0.02,2023-01-25,2024-09-13,597,108,0
1645,5420.19,416.94,13,27,0.1,2023-01-18,2024-12-10,692,20,1
1646,574.59,287.29,2,3,0.04,2023-04-23,2023-12-01,222,395,0
1647,1879.13,375.83,5,10,0.1,2024-02-18,2024-11-16,272,44,0
1648,2765.92,460.99,6,12,0.09,2023-09-27,2024-10-14,383,77,1
1649,4412.66,735.44,6,9,0.17,2023-04-28,2024-06-08,407,205,1
1650,2689.16,384.17,7,12,0.13,2023-01-27,2024-07-24,544,159,0
1651,999.28,333.09,3,7,0.12,2023-06-14,2024-02-06,237,328,0
1652,1441.63,360.41,4,9,0.07,2023-12-31,2024-10-26,300,65,0
1653,47.27,23.64,2,3,0.13,2023-01-03,2023-11-25,326,401,0
1654,3043.38,434.77,7,10,0.18,2023-04-22,2024-11-18,576,42,1
1655,429.15,143.05,3,5,0.17,2023-04-06,2023-12-25,263,371,0
1656,1753.59,350.72,5,9,0.09,2023-02-26,2024-10-12,594,79,0
1657,1741.48,435.37,4,8,0.08,2023-06-15,2024-09-22,465,99,0
1658,3026.84,336.32,9,18,0.16,2023-02-16,2024-12-12,665,18,1
1659,1414.91,235.82,6,12,0.24,2023-02-18,2024-12-17,668,13,0
1660,4051.62,506.45,8,10,0.14,2023-01-18,2024-11-23,675,37,1
1661,6520.67,815.08,8,13,0.12,2023-07-24,2024-11-07,472,53,1
1662,970.12,138.59,7,10,0.2,2023-03-14,2024-06-17,461,196,0
1663,1885.77,269.4,7,9,0.17,2023-02-12,2024-11-03,630,57,0
1664,176.37,88.18,2,3,0.1,2023-04-29,2024-03-29,335,276,0
1665,2931.3,418.76,7,13,0.12,2023-02-25,2024-12-26,670,4,1
1666,2079.57,297.08,7,10,0.16,2023-02-15,2024-08-20,552,132,0
1667,622.78,103.8,6,8,0.13,2023-05-19,2024-07-06,414,177,0
1668,589.97,147.49,4,6,0.21,2023-01-05,2024-03-11,431,294,0
1669,1174.5,391.5,3,7,0.07,2023-08-01,2024-12-05,492,25,0
1670,1065.11,266.28,4,9,0.16,2023-05-02,2024-12-07,585,23,0
1671,4397.75,439.78,10,20,0.14,2023-01-17,2024-08-20,581,132,1
1672,1465.65,488.55,3,4,0.09,2023-05-06,2024-12-08,582,22,0
1673,917.44,305.81,3,5,0.07,2024-04-27,2024-11-02,189,58,0
1674,957.85,239.46,4,5,0.1,2023-02-09,2024-03-15,400,290,0
1675,5473.27,684.16,8,15,0.15,2023-06-27,2024-10-28,489,63,1
1676,1168.35,146.04,8,11,0.18,2023-02-08,2024-09-24,594,97,0
1677,6270.53,783.82,8,13,0.17,2023-09-23,2024-11-25,429,35,1
1678,477.84,95.57,5,12,0.14,2023-07-04,2024-11-04,489,56,0
1679,2273.77,324.82,7,12,0.07,2023-04-29,2024-02-23,300,311,0
1680,923.58,230.9,4,4,0.09,2023-04-19,2024-11-09,570,51,0
1681,3534.98,1767.49,2,3,0.15,2023-02-19,2023-06-10,111,569,1
1682,1413.29,353.32,4,7,0.23,2023-07-30,2024-12-02,491,28,0
1683,1228.97,245.79,5,9,0.1,2023-08-12,2024-09-17,402,104,0
1684,1687.63,337.53,5,11,0.08,2023-01-22,2024-11-02,650,58,0
1685,2049.28,409.86,5,8,0.17,2023-01-28,2024-06-13,502,200,0
1686,2122.89,303.27,7,10,0.11,2023-01-27,2024-12-29,702,1,0
1687,2187.13,243.01,9,15,0.17,2023-01-19,2024-08-31,590,121,0
1688,190.87,47.72,4,5,0.2,2023-03-26,2023-06-24,90,555,0
1689,8564.65,856.46,10,17,0.12,2023-02-03,2024-11-19,655,41,1
1690,702.91,140.58,5,9,0.1,2023-06-25,2024-11-17,511,43,0
1691,655.32,218.44,3,4,0.12,2023-12-20,2024-08-30,254,122,0
1692,147.9,36.98,4,6,0.15,2023-05-08,2024-11-14,556,46,0
1693,2101.8,210.18,10,14,0.15,2023-05-05,2024-09-29,513,92,0
1694,163.64,54.55,3,6,0.23,2024-02-25,2024-10-20,238,71,0
1695,931.41,310.47,3,7,0.09,2023-03-09,2024-10-26,597,65,0
1696,38.46,38.46,1,2,0.35,2024-09-05,2024-09-05,0,116,0
1697,1878.04,626.01,3,6,0.08,2023-01-08,2023-10-08,273,449,0
1698,4447.48,635.35,7,13,0.14,2023-01-25,2024-07-07,529,176,1
